SimulationNum;Connection;Size;Arrive_Time;Holdtime;Release_Time;Source;Target;
0;79;120.0;0.017704048958516946;0.7971109404706629;0.8148149894291798;1;3;
0;80;120.0;0.01791212044730719;0.28490634699680273;0.3028184674441099;4;3;
0;81;120.0;0.018067825896598198;0.9243567963549806;0.9424246222515787;3;4;
0;82;120.0;0.018146983063857834;0.5135694026893209;0.5317163857531788;2;3;
0;83;120.0;0.01822017504776018;0.24163241308525318;0.2598525881330134;2;1;
0;84;120.0;0.018257657038256964;0.287084238288322;0.30534189532657896;1;3;
0;85;120.0;0.019299544822457826;2.718292421700719;2.737591966523177;2;3;
0;86;120.0;0.019769893029716757;1.1301532213461114;1.1499231143758282;2;4;
0;87;120.0;0.019781649285186765;0.7581281086854044;0.7779097579705911;3;1;
0;88;120.0;0.020102231977434236;0.20530961957449434;0.22541185155192858;1;2;
0;89;120.0;0.020113307807444587;0.9211139490866469;0.9412272568940915;2;1;
0;90;120.0;0.020456163386211108;1.1730514000373669;1.1935075634235779;3;4;
0;91;120.0;0.02051726829524841;3.1307268055347066;3.151244073829955;2;4;
0;92;120.0;0.02061570788760634;1.208134758292574;1.2287504661801805;4;1;
0;93;120.0;0.020651232356957656;0.6640853234040666;0.6847365557610242;1;3;
0;94;120.0;0.020683977122475918;3.2524903953118685;3.2731743724343443;2;1;
0;95;120.0;0.020831330299013774;0.5287746835332814;0.5496060138322951;4;1;
0;96;120.0;0.020868399839937872;2.667408553840205;2.6882769536801425;2;3;
0;97;120.0;0.020940023071157554;0.6590031289126039;0.6799431519837615;1;3;
0;98;120.0;0.021162166613949894;0.49899800759735813;0.520160174211308;4;2;
0;99;120.0;0.021388883044204207;1.5410770039758805;1.5624658870200847;2;3;
0;100;120.0;0.022114833011055126;0.6010687284464598;0.6231835614575149;4;2;
0;101;120.0;0.02222983442448515;0.8055050008264315;0.8277348352509166;4;2;
0;102;120.0;0.02248834253708547;1.7845731463943815;1.807061488931467;2;4;
0;103;120.0;0.02256798843829767;2.306173594857666;2.328741583295964;1;4;
0;104;120.0;0.022890875571255152;3.503675989397344;3.5265668649685993;3;4;
0;105;120.0;0.02302657257086237;4.514955794576589;4.5379823671474515;3;1;
0;106;120.0;0.023086870062952247;1.3073587336794688;1.330445603742421;1;4;
0;107;120.0;0.023092646734691684;0.6126641059708375;0.6357567527055292;4;3;
0;108;120.0;0.02334360778791425;0.17012135545302237;0.19346496324093662;3;2;
0;109;120.0;0.02354158672412296;2.152949707657332;2.1764912943814547;1;3;
0;110;120.0;0.02402531872475245;2.076024568077557;2.100049886802309;4;3;
0;111;120.0;0.02417400191264878;1.3340145431710562;1.358188545083705;1;3;
0;112;120.0;0.024178757540778365;0.4467470370994642;0.47092579464024253;3;4;
0;113;120.0;0.02428278234087106;1.289362467518832;1.313645249859703;4;1;
0;114;120.0;0.024752857914614148;2.5967100953537297;2.621462953268344;4;3;
0;115;120.0;0.024833227143493442;0.05855100264202462;0.08338422978551806;3;4;
0;116;120.0;0.02498869793877669;1.5436019694671477;1.5685906674059245;4;1;
0;117;120.0;0.025336658152309864;0.8829604213241355;0.9082970794764454;2;4;
0;118;120.0;0.025435992798495975;1.4893663715156358;1.5148023643141317;2;1;
0;119;120.0;0.025570487867771895;7.9548604014301905;7.9804308892979625;3;1;
0;120;120.0;0.02594443773008204;0.7166019012257825;0.7425463389558645;3;4;
0;121;120.0;0.0259815890339187;0.3243265825520354;0.35030817158595406;2;3;
0;122;120.0;0.02609352331887351;3.9148085520446134;3.940902075363487;1;4;
0;123;120.0;0.02674066861211868;0.5519029292213402;0.5786435978334589;4;2;
0;124;120.0;0.026754811617661575;6.546907579156548;6.573662390774209;4;3;
0;125;120.0;0.027141987542315626;2.666992728321966;2.6941347158642817;1;3;
0;126;120.0;0.027296593106751556;1.4139805080158598;1.4412771011226113;3;2;
0;127;120.0;0.027375068753521307;5.460203255611837;5.487578324365359;1;3;
0;128;120.0;0.027534318143555628;2.347929873194517;2.3754641913380725;2;3;
0;129;120.0;0.028004619428224808;3.2924902036842596;3.3204948231124845;2;4;
0;130;120.0;0.028143513446025174;6.67541018105474;6.703553694500766;2;4;
0;131;120.0;0.02843585125479779;0.06679239316040356;0.09522824441520135;3;4;
0;132;120.0;0.028569390302671038;2.2205941597962915;2.2491635500989626;3;2;
0;133;120.0;0.02873160301746418;1.1686039145530047;1.197335517570469;1;3;
0;134;120.0;0.028958718573950732;1.240145203716358;1.2691039222903089;4;2;
0;135;120.0;0.029159606004577718;0.7893317113031697;0.8184913173077474;1;4;
0;136;120.0;0.029454035193539733;0.5586577723801256;0.5881118075736653;3;4;
0;137;120.0;0.02971170665546205;0.2471147323738736;0.2768264390293357;3;1;
0;138;120.0;0.030036464599731038;1.3005754328628705;1.3306118974626016;1;4;
0;139;120.0;0.030220367992151734;0.14242011719273262;0.17264048518488434;2;3;
0;140;120.0;0.030289190388830593;0.014078566109843038;0.04436775649867363;3;4;
0;141;120.0;0.03043726934056184;1.2894310349492892;1.3198683042898511;3;4;
0;142;120.0;0.030804601678945203;1.835670756648955;1.8664753583279001;2;4;
0;143;120.0;0.031079016678650748;0.26378326983242695;0.2948622865110777;1;4;
0;144;120.0;0.031177752268375943;0.6976580262933785;0.7288357785617544;2;4;
0;145;120.0;0.03199383024475664;4.129384878796792;4.161378709041548;4;2;
0;146;120.0;0.032034822118064035;0.6001165242704638;0.6321513463885279;4;3;
0;147;120.0;0.032258838348623566;0.028256400408838082;0.06051523875746165;2;3;
0;148;120.0;0.03238227949773971;0.10609633245472216;0.13847861195246186;1;3;
0;149;120.0;0.032632092720932114;0.6703880115078301;0.7030201042287623;4;1;
0;150;120.0;0.03283655116004538;1.4325305175292675;1.465367068689313;4;1;
0;151;120.0;0.03406583935770702;0.4106714240598466;0.4447372634175536;3;4;
0;152;120.0;0.034123478003276454;0.24114601513044076;0.27526949313371724;3;2;
0;153;120.0;0.03414315697444823;1.0375183191528696;1.0716614761273178;1;4;
0;154;120.0;0.03414329539424767;1.3471697577760011;1.3813130531702489;4;2;
0;155;120.0;0.03414791947472751;0.08568085590268414;0.11982877537741166;4;1;
0;156;120.0;0.03434265046160667;1.7016982032709356;1.7360408537325422;4;3;
0;157;120.0;0.034444451875920476;1.7399520215725586;1.774396473448479;2;1;
0;158;120.0;0.03468888157409492;3.6957431935908667;3.730432075164962;3;1;
0;159;120.0;0.03470610865414223;0.9059400490745272;0.9406461577286694;2;3;
0;160;120.0;0.03482965399102543;0.44909447642505856;0.483924130416084;2;4;
0;161;120.0;0.03500142785280247;1.2290184077089548;1.2640198355617573;2;4;
0;162;120.0;0.03508265200878479;2.0489393023733;2.084021954382085;2;4;
0;163;120.0;0.03530854286235492;1.0325358830699296;1.0678444259322846;1;4;
0;164;120.0;0.03590940577459075;0.8419167997651542;0.877826205539745;2;4;
0;165;120.0;0.036060998608985984;2.187366080039355;2.223427078648341;4;1;
0;166;120.0;0.03609591409678667;4.086552889149623;4.122648803246409;4;1;
0;167;120.0;0.03630628281549356;0.42220094108682527;0.4585072239023188;1;3;
0;168;120.0;0.03665414134519641;0.30876697380551155;0.34542111515070795;1;4;
0;169;120.0;0.03678525551769941;0.1415890799180724;0.1783743354357718;1;4;
0;170;120.0;0.03678629654045248;0.5525877844064074;0.58937408094686;1;3;
0;171;120.0;0.036846389928404756;1.3520771709669914;1.3889235608953963;3;4;
0;172;120.0;0.03709722236594002;0.1955611739897143;0.2326583963556543;3;2;
0;173;120.0;0.03735294846845486;1.9004717357959553;1.9378246842644102;2;4;
0;174;120.0;0.03797100174277984;0.9374143744760914;0.9753853762188713;3;4;
0;175;120.0;0.03814848683175864;0.3101337671218911;0.34828225395364976;4;2;
0;176;120.0;0.03823337815591011;2.2662047582176923;2.3044381363736024;4;1;
0;177;120.0;0.03875555493682461;0.23531729228986933;0.27407284722669395;1;2;
0;178;120.0;0.03883775592683171;0.1758001035825545;0.2146378595093862;3;4;
0;179;120.0;0.039066605810989315;1.4487756143361201;1.4878422201471095;1;2;
0;180;120.0;0.0392456537777502;0.5938347460246102;0.6330803998023604;2;1;
0;181;120.0;0.0394744496855853;1.1206970048596758;1.160171454545261;3;2;
0;182;120.0;0.039725321304003434;0.9567040976325285;0.9964294189365319;3;4;
0;183;120.0;0.03988140862859947;0.5884030272794977;0.6282844359080971;4;3;
0;184;120.0;0.04010671251843788;1.6743881217289127;1.7144948342473505;4;3;
0;185;120.0;0.04019831947972232;0.6160548406177344;0.6562531600974567;4;3;
0;186;120.0;0.04046582644645762;0.9041906682354752;0.9446564946819328;2;1;
0;187;120.0;0.040501130079355116;1.3518822194991345;1.3923833495784896;1;2;
0;188;120.0;0.04118790017302107;0.21271550175435272;0.2539034019273738;1;3;
0;189;120.0;0.04150615640642449;1.1033891667089606;1.144895323115385;1;2;
0;190;120.0;0.04162978310184684;1.2870433901528753;1.3286731732547221;4;1;
0;191;120.0;0.04186253105898888;0.5507356690851791;0.592598200144168;4;3;
0;192;120.0;0.042473872256417924;0.7991492139571085;0.8416230862135264;3;1;
0;193;120.0;0.04273538079306548;1.3033165673281155;1.346051948121181;1;3;
0;194;120.0;0.042921489438954505;0.18907599601288316;0.23199748545183768;4;1;
0;195;120.0;0.04297779276702205;0.007050584398130103;0.050028377165152155;2;1;
0;196;120.0;0.043070238632577876;2.625125624709691;2.6681958633422687;3;4;
0;197;120.0;0.043242922868229526;1.0403068343165038;1.0835497571847335;4;2;
0;198;120.0;0.043535825276638344;0.7017943765610968;0.7453302018377351;1;2;
0;199;120.0;0.04381862351099109;0.9948682379634348;1.038686861474426;2;1;
0;200;120.0;0.04382527103001189;0.42890088788728375;0.47272615891729564;1;3;
0;201;120.0;0.044345393850316085;0.5522369558363738;0.5965823496866899;4;2;
0;202;120.0;0.04442121186080326;3.9390127420659446;3.983433953926748;2;1;
0;203;120.0;0.04486311664585055;1.1345679330478369;1.1794310496936875;1;4;
0;204;120.0;0.04532509409659162;1.2307238220719972;1.2760489161685888;4;3;
0;205;120.0;0.04544754329248286;9.985412630668808;10.03086017396129;1;2;
0;206;120.0;0.04551384537924622;0.5777155359103823;0.6232293812896285;2;1;
0;207;120.0;0.0455338663381267;4.946140087459809;4.991673953797935;1;3;
0;208;120.0;0.04597770148926424;2.783354016119311;2.829331717608575;4;1;
0;209;120.0;0.04646068784094958;2.661863772633007;2.708324460473957;3;2;
0;210;120.0;0.04651482710197824;0.5986463883273201;0.6451612154292983;3;1;
0;211;120.0;0.046541047579058276;1.1143623275048256;1.1609033750838837;2;1;
0;212;120.0;0.046630230415121196;2.2465692337098826;2.2931994641250038;4;1;
0;213;120.0;0.04672310123878107;1.8379906622463764;1.8847137634851574;3;2;
0;214;120.0;0.046951154826149866;1.0073220733975654;1.0542732282237153;3;2;
0;215;120.0;0.0469591173511504;0.2205165975372223;0.2674757148883727;2;3;
0;216;120.0;0.04719451918405125;2.537083484236445;2.584278003420496;4;3;
0;217;120.0;0.04782982942675197;1.091816335791395;1.139646165218147;4;1;
0;218;120.0;0.04797491212693984;0.996433944831352;1.0444088569582919;3;4;
0;219;120.0;0.04821407849227302;0.2178233955293964;0.26603747402166944;4;3;
0;220;120.0;0.048543562930037205;0.12438486193239587;0.17292842486243307;1;3;
0;221;120.0;0.04862150493299147;0.04072739043708262;0.0893488953700741;1;4;
0;222;120.0;0.04875397057104804;2.5810120814486;2.629766052019648;2;3;
0;223;120.0;0.04908599867510999;0.7823384226965302;0.8314244213716402;1;3;
0;224;120.0;0.04965647772679835;3.1454379685583955;3.195094446285194;1;2;
0;225;120.0;0.049700266538837176;2.2047003241253464;2.2544005906641837;1;3;
0;226;120.0;0.04975496079326118;2.348111741620753;2.397866702414014;2;4;
0;227;120.0;0.0499667342889411;0.09487778468062547;0.14484451896956657;4;1;
0;228;120.0;0.050138170695206735;4.075182636756736;4.125320807451943;4;2;
0;229;120.0;0.05033953587991827;2.215251566791155;2.2655911026710736;2;4;
0;230;120.0;0.05068889670681569;0.5746028311352189;0.6252917278420346;1;3;
0;231;120.0;0.050722750725576096;2.5094417114865304;2.5601644622121067;4;1;
0;232;120.0;0.05073689926943083;0.2638983727182563;0.3146352719876871;4;3;
0;233;120.0;0.05083428905724953;2.4084555822262383;2.459289871283488;1;3;
0;234;120.0;0.05101165383348437;0.36124197721729834;0.4122536310507827;2;1;
0;235;120.0;0.051182226360454545;2.382525157995724;2.4337073843561785;1;2;
0;236;120.0;0.05159054206996258;2.3414377421775128;2.3930282842474755;3;4;
0;237;120.0;0.05193336378250203;0.06129255491073948;0.11322591869324151;3;4;
0;238;120.0;0.05205312221601116;1.3007309062689536;1.3527840284849648;1;3;
0;239;120.0;0.052378991431158345;0.5762790828405284;0.6286580742716867;2;3;
0;240;120.0;0.052735103653353606;4.880631868975814;4.933366972629168;2;1;
0;241;120.0;0.05304366927333502;2.0001268032260375;2.0531704724993727;4;2;
0;242;120.0;0.05326557711888322;1.6777405799009966;1.7310061570198798;2;3;
0;243;120.0;0.05344888820665219;2.9603189883811796;3.0137678765878317;3;1;
0;244;120.0;0.053751745271168654;0.04088975208523671;0.09464149735640537;4;2;
0;245;120.0;0.053929638529252;3.1972499018615803;3.251179540390832;3;1;
0;246;120.0;0.054218993953169085;0.24796681713396773;0.3021858110871368;4;3;
0;247;120.0;0.054388977696521894;0.02426269168280837;0.07865166937933027;3;4;
0;248;120.0;0.054745523054262266;0.5779079330127883;0.6326534560670506;3;2;
0;249;120.0;0.05475990402231466;0.1268994497790512;0.18165935380136589;2;1;
0;250;120.0;0.05502644939734737;4.043037005390589;4.098063454787937;3;2;
0;251;120.0;0.05511108190330537;0.10543997822495954;0.16055106012826492;3;2;
0;252;120.0;0.0556975010214913;0.12980579886151866;0.18550329988300995;3;2;
0;253;120.0;0.05585232741380268;5.681275701095778;5.737128028509581;3;4;
0;254;120.0;0.05619034969422323;0.6298577379079706;0.6860480876021938;2;1;
0;255;120.0;0.056265152699025656;1.7627046794327237;1.8189698321317493;2;3;
0;256;120.0;0.05629293106931773;0.5665500911013819;0.6228430221706996;3;1;
0;257;120.0;0.05705556164152864;0.3530152856715256;0.41007084731305427;1;2;
0;258;120.0;0.05707216355690199;2.6986902003802977;2.7557623639371998;1;2;
0;259;120.0;0.05772708842979181;2.173813852216867;2.2315409406466586;3;1;
0;260;120.0;0.05799520497860888;1.103447330827586;1.161442535806195;2;3;
0;261;120.0;0.058053952670309925;3.4850174178311004;3.5430713705014103;1;2;
0;262;120.0;0.05807237330994916;0.27902850532447293;0.33710087863442206;3;2;
0;263;120.0;0.058126318873536656;0.5179692633952422;0.5760955822687789;4;3;
0;264;120.0;0.05910191723925542;2.6592648583301624;2.7183667755694176;4;1;
0;265;120.0;0.05927778537801942;3.943975503458047;4.003253288836066;2;3;
0;266;120.0;0.059536868305011724;2.034294175544902;2.093831043849914;3;2;
0;267;120.0;0.06004068735145754;0.7786647337062402;0.8387054210576977;4;3;
0;268;120.0;0.060108585676540684;0.4531254073519244;0.5132339930284651;1;3;
0;269;120.0;0.06063017806127555;1.4181270353525628;1.4787572134138383;4;1;
0;270;120.0;0.06091768669311999;0.9734406601217829;1.034358346814903;3;2;
0;271;120.0;0.06102973569797566;0.817302193899422;0.8783319295973977;3;1;
0;272;120.0;0.06105012361740046;1.6605112028344564;1.7215613264518568;2;1;
0;273;120.0;0.06115860179370056;0.7131196318850024;0.774278233678703;2;1;
0;274;120.0;0.06120270421580443;2.4766109105549634;2.537813614770768;2;4;
0;275;120.0;0.06129247637931628;0.18381822875395604;0.24511070513327232;1;3;
0;276;120.0;0.06156342793890546;0.6618181680265581;0.7233815959654636;2;3;
0;277;120.0;0.061835020030129355;0.18678858474067095;0.2486236047708003;3;2;
0;278;120.0;0.06196823672022201;1.5422201407290679;1.60418837744929;2;3;
0;279;120.0;0.062402858792990436;1.3697179833543205;1.4321208421473108;2;1;
0;280;120.0;0.0625305842793635;1.6416623380227535;1.704192922302117;3;4;
0;281;120.0;0.06336089643166723;1.740042733527762;1.8034036299594292;3;1;
0;282;120.0;0.06353201713175773;0.30448738824338606;0.36801940537514377;2;1;
0;283;120.0;0.06366712754423665;6.121446565781704;6.18511369332594;1;3;
0;284;120.0;0.06379305955296874;1.957846968937802;2.0216400284907707;4;1;
0;285;120.0;0.06397854261796058;1.3086421381204019;1.3726206807383625;3;2;
0;286;120.0;0.06491684631302401;0.5747462694178425;0.6396631157308664;2;4;
0;287;120.0;0.0649176967355438;0.10292352914054845;0.16784122587609224;3;2;
0;288;120.0;0.06518190645287192;3.3997777099077897;3.4649596163606615;1;4;
0;289;120.0;0.06545663127755676;0.03365676671922081;0.09911339799677757;4;3;
0;290;120.0;0.06547860870699525;1.1031556084662284;1.1686342171732236;2;3;
0;291;120.0;0.06580739285850491;0.745355087712263;0.8111624805707679;1;3;
0;292;120.0;0.06591465666333704;0.5345186796154882;0.6004333362788252;2;3;
0;293;120.0;0.06678926629164977;0.4648731293723758;0.5316623956640256;4;1;
0;294;120.0;0.06704666420541068;0.5298569063511356;0.5969035705565463;2;3;
0;295;120.0;0.0671301695374256;2.5195435781210795;2.586673747658505;4;1;
0;296;120.0;0.0676830850171158;0.17540307131926824;0.24308615633638403;3;4;
0;297;120.0;0.06770154156579032;0.42704800123935094;0.4947495428051413;4;2;
0;298;120.0;0.06780919850326395;0.0969846483625266;0.16479384686579054;1;2;
0;299;120.0;0.06789259684812844;0.174927844937855;0.24282044178598344;3;4;
0;300;120.0;0.06797213021244175;1.5348427203860928;1.6028148505985347;4;1;
0;301;120.0;0.06833153431158513;2.3447005555921945;2.41303208990378;4;3;
0;302;120.0;0.0690358680975586;3.442242780613867;3.511278648711426;3;1;
0;303;120.0;0.06916705338980446;1.5851105708101785;1.654277624199983;4;2;
0;304;120.0;0.06934315264455873;2.780136287954852;2.849479440599411;1;3;
0;305;120.0;0.06939886064117541;0.920600310542377;0.9899991711835524;2;1;
0;306;120.0;0.0694798547871627;1.0141733182254338;1.0836531730125964;1;2;
0;307;120.0;0.06966461759026082;0.9588711844850142;1.028535802075275;4;2;
0;308;120.0;0.06980165340370634;1.6369508576969807;1.706752511100687;3;4;
0;309;120.0;0.06996332985745325;0.5261719752113816;0.5961353050688348;3;1;
0;310;120.0;0.07004391131072779;0.8625944680987265;0.9326383794094544;3;2;
0;311;120.0;0.07010120851734997;2.3071453082755853;2.377246516792935;3;1;
0;312;120.0;0.070178951261568;4.900216787919667;4.970395739181234;1;2;
0;313;120.0;0.0703622129368241;1.0996446712168095;1.1700068841536337;1;3;
0;314;120.0;0.07057125531938464;0.13164158902897097;0.20221284434835562;2;1;
0;315;120.0;0.07121129577869827;1.06512386214121;1.1363351579199084;4;3;
0;316;120.0;0.07124129714381479;1.3548824870719325;1.4261237842157473;3;1;
0;317;120.0;0.07132965002262526;9.184728503510518;9.256058153533143;3;2;
0;318;120.0;0.07142209390798661;2.2947997253701518;2.3662218192781386;4;3;
0;319;120.0;0.07209630986378243;1.2764941129997285;1.3485904228635108;2;3;
0;320;120.0;0.07222564853812102;0.1287837973154664;0.20100944585358743;4;2;
0;321;120.0;0.0724379659654804;2.0900782907113604;2.1625162566768408;2;1;
0;322;120.0;0.07270986615770203;0.04672966047496836;0.11943952663267039;4;3;
0;323;120.0;0.07305548587896714;0.7611759579270037;0.8342314438059708;1;3;
0;324;120.0;0.0732500477458869;3.3944656085446603;3.4677156562905473;4;2;
0;325;120.0;0.07325641209210891;7.964931427329711;8.03818783942182;1;4;
0;326;120.0;0.07339258592058427;2.349122795854408;2.4225153817749923;2;4;
0;327;120.0;0.07359959062028204;0.3048759673263659;0.37847555794664794;1;4;
0;328;120.0;0.0737514364347446;1.4069377609903733;1.480689197425118;2;1;
0;329;120.0;0.0740108727436079;0.7650405602139805;0.8390514329575884;4;3;
0;330;120.0;0.07430713725984342;0.527995894991145;0.6023030322509884;1;2;
0;331;120.0;0.07450250071278972;0.9093539431926245;0.9838564439054143;2;4;
0;332;120.0;0.07473493874950721;0.5019781221549451;0.5767130609044523;3;4;
0;333;120.0;0.07476150553622342;1.089971325461047;1.1647328309972704;1;3;
0;334;120.0;0.07519993259773801;2.867737670324208;2.9429376029219463;3;2;
0;335;120.0;0.07532072949229551;0.003917138376706488;0.079237867869002;3;1;
0;336;120.0;0.07540826938944216;0.4039403217852447;0.47934859117468687;4;1;
0;337;120.0;0.07543767604500287;4.216574305112345;4.292011981157348;2;3;
0;338;120.0;0.07585430051220746;0.8552168975059422;0.9310711980181496;4;1;
0;339;120.0;0.07654233738733106;0.08492661944711322;0.1614689568344443;3;4;
0;340;120.0;0.07661131481286201;1.1746649198788857;1.2512762346917476;4;3;
0;341;120.0;0.07749791473333001;0.29849739328453095;0.37599530801786096;4;3;
0;342;120.0;0.0779196630180132;1.807558586520182;1.8854782495381952;3;2;
0;343;120.0;0.078025516988455;2.4199454891828887;2.4979710061713436;4;2;
0;344;120.0;0.07813052505763102;4.890115055178362;4.968245580235993;4;2;
0;345;120.0;0.07864935943235307;1.660850969801078;1.7395003292334312;1;4;
0;346;120.0;0.07914245314470679;4.882782566255613;4.9619250194003195;3;2;
0;347;120.0;0.07931847675355704;0.20818154737998323;0.28750002413354026;1;4;
0;348;120.0;0.07937725039779583;0.4248598804107062;0.5042371308085021;2;4;
0;349;120.0;0.07981991043513195;0.06475810574288524;0.1445780161780172;3;4;
